operateur;annee;filiere;code_categorie_consommation;libelle_categorie_consommation;code_grand_secteur;libelle_grand_secteur;code_naf;libelle_secteur_naf2;conso;pdl;indqual;nombre_mailles_secretisees;code_region;libelle_region
GreenAlp;2020;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;9955.651;1;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;I;Industrie;43;Travaux de construction spécialisés;585.546;21;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;39;Dépollution et autres services de gestion des déchets;212.629;1;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;47;Commerce de détail, à l'exception des automobiles et des motocycles;22658.05;127;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;53;Activités de poste et de courrier;1432.795;5;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;58;Édition;436.679;3;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;60;Programmation et diffusion;45.677;1;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;62;Programmation, conseil et autres activités informatiques;4894.467;16;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;63;Services d'information;1853.711;2;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;65;Assurance;456.688;7;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;68;Activités immobilières;19092.954;158;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;77168.825;12;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;78;Activités liées à l'emploi;73.018;2;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes;353.554;1;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;81;Services relatifs aux bâtiments et aménagement paysager;460.18;5;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;82;Activités administratives et autres activités de soutien aux entreprises;2276.998;6;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;5110.016;41;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;T;Tertiaire;94;Activités des organisations associatives;6614.212;32;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Electricité;ENT;Entreprises;X;Secteur Inconnu;;0;140590.106;212;0.95;0;84;Auvergne-Rhône-Alpes
Primeo Réseau de Distribution;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;65333.0;17126;0.5;0;44;Grand Est
Régie communale d'électricité d'Uckange;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;172.072;4;0.95;0;44;Grand Est
Régie communale d'électricité de Gattieres;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;301.0;5;1.0;0;93;Provence-Alpes-Côte d'Azur
Régie communale d'électricité de Montois-la-Montagne;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;148.58;1;0.95;0;44;Grand Est
Régie communale d'électricité de Montois-la-Montagne;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;6897.936;1341;0.95;0;44;Grand Est
Régie communale de distribution d'électricité et d'eau Mitry Mory;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;1290.917;7;0.95;0;11;Île-de-France
Régie d'électricité d'Elbeuf;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;45381.416;10722;0.95;0;28;Normandie
Régie d'électricité de Saint-Quirc;2020;Electricité;ENT_PRO;0;I;Industrie;;0;0.0;0;0.0;1;76;Occitanie
Régie d'électricité de Saint-Quirc;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;29.0;12;1.0;0;76;Occitanie
Régie d'électricité du syndicat du sud de La Réole;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;12595.0;264;0.9;0;75;Nouvelle-Aquitaine
Régie de Saint Paul Cap de Joux;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;437.0;41;0.562;0;76;Occitanie
Régie électrique d'Avrieux;2020;Electricité;ENT_PRO;0;I;Industrie;;0;0.0;0;0.0;1;84;Auvergne-Rhône-Alpes
Régie électrique d'Avrieux;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;273.0;43;1.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Bonneval-sur-Arc;2020;Electricité;ENT_PRO;0;A;Agriculture;;0;148.0;9;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Bonneval-sur-Arc;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;2514.0;301;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Sainte-Foy-Tarentaise;2020;Electricité;ENT;Entreprises;I;Industrie;41;Construction de bâtiments;129.0;2;1.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Sainte-Foy-Tarentaise;2020;Electricité;ENT;Entreprises;T;Tertiaire;55;Hébergement;96.0;1;1.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Sainte-Foy-Tarentaise;2020;Electricité;ENT;Entreprises;T;Tertiaire;68;Activités immobilières;871.0;5;1.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Sainte-Foy-Tarentaise;2020;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";120.0;1;1.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Sainte-Foy-Tarentaise;2020;Electricité;PRO;Petits professionels;T;Tertiaire;;0;0.0;0;0.0;1;84;Auvergne-Rhône-Alpes
Régie électrique de Villaroger;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;206.0;2;1.0;0;84;Auvergne-Rhône-Alpes
Régie électrique municipale de Fontaine-au-Pire;2020;Electricité;ENT_PRO;0;A;Agriculture;;0;166.0;8;1.0;0;32;Hauts-de-France
Régie électrique municipale de Fontaine-au-Pire;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;2451.0;525;1.0;0;32;Hauts-de-France
Régie électrique municipale de Fontpedrouse;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;443.0;29;1.0;0;76;Occitanie
Régie électrique municipale de Prats-de-Mollo-la-Preste;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;2284.0;1019;1.0;0;76;Occitanie
Régie intercommunale d'électricité de Niederbronn-Reichshoffen;2020;Electricité;ENT_PRO;0;I;Industrie;;0;20500.133;22;0.95;0;44;Grand Est
Régie intercommunale d'électricité de Niederbronn-Reichshoffen;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;11532.797;46;0.95;0;44;Grand Est
Régie intercommunale d'électricité de Niederbronn-Reichshoffen;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;31186.744;5831;0.95;0;44;Grand Est
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;I;Industrie;32;Autres industries manufacturières;5.0;1;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;33;Réparation et installation de machines et d'équipements;1.0;1;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;47;Commerce de détail, à l'exception des automobiles et des motocycles;162.0;7;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;28.0;1;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;50;Transports par eau;21.0;3;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;56;Restauration;224.0;13;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;66;Activités auxiliaires de services financiers et d'assurance;5.0;1;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;69;Activités juridiques et comptables;12.0;1;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";1.0;1;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;PRO;Petits professionels;X;Secteur Inconnu;;0;1862.0;284;0.5;0;75;Nouvelle-Aquitaine
Régie Municipale Bazas-Energies;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;21415.0;3270;0.5;0;75;Nouvelle-Aquitaine
Régie municipale d'électricité d'Arignac;2020;Electricité;ENT_PRO;0;A;Agriculture;;0;0.0;0;0.0;1;76;Occitanie
Régie municipale d'électricité de Clouange;2020;Electricité;ENT_PRO;0;I;Industrie;;0;517.787;3;0.95;0;44;Grand Est
Régie municipale d'électricité de Clouange;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;2375.128;11;0.95;0;44;Grand Est
Régie municipale d'électricité de Clouange;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;8591.812;2311;0.95;0;44;Grand Est
Régie municipale d'électricité de Dalou;2020;Electricité;ENT_PRO;0;I;Industrie;;0;0.0;0;0.0;1;76;Occitanie
Régie municipale d'électricité de Dalou;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;196.0;27;1.0;0;76;Occitanie
Régie municipale d'électricité de Dalou;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;2212.0;424;1.0;0;76;Occitanie
Régie municipale d'électricité de La Bresse;2020;Electricité;ENT_PRO;0;I;Industrie;;0;7584.159;24;0.95;0;44;Grand Est
Régie municipale d'électricité de La Bresse;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;8300.971;47;0.95;0;44;Grand Est
Régie municipale d'électricité de Loos;2020;Electricité;ENT_PRO;0;I;Industrie;;0;2762.733;18;0.95;0;32;Hauts-de-France
Régie municipale d'électricité de Mazeres;2020;Electricité;ENT_PRO;0;I;Industrie;;0;3851.0;74;1.0;0;76;Occitanie
Régie municipale d'électricité de Mercus;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;2659.0;554;1.0;0;76;Occitanie
Régie municipale d'électricité de Miramont les Comminges;2020;Electricité;ENT_PRO;0;I;Industrie;;0;2458.0;472;1.0;0;76;Occitanie
Régie municipale d'électricité de Quie;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;72.0;9;1.0;0;76;Occitanie
Régie municipale d'électricité de Salins les Bains;2020;Electricité;ENT_PRO;0;A;Agriculture;;0;202.0;14;1.0;0;27;Bourgogne-Franche-Comté
Régie municipale d'électricité de Salins les Bains;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;2929.0;183;1.0;0;27;Bourgogne-Franche-Comté
Régie municipale d'électricité de Salins les Bains;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;212.0;101;1.0;0;27;Bourgogne-Franche-Comté
Régie municipale d'électricité de Saverdun;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;10459.0;2680;1.0;0;76;Occitanie
Régie municipale d'électricité de Tarascon sur Ariège;2020;Electricité;ENT_PRO;0;A;Agriculture;;0;0.0;0;0.0;1;76;Occitanie
Régie municipale d'électricité de Varilhes;2020;Electricité;ENT_PRO;0;A;Agriculture;;0;0.0;0;0.0;1;76;Occitanie
Régie municipale d'électricité de Varilhes;2020;Electricité;ENT_PRO;0;I;Industrie;;0;4555.0;37;0.952;0;76;Occitanie
Régie municipale d'électricité de Varilhes;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;9850.0;2106;1.0;0;76;Occitanie
Régie municipale d'électricité de Villarodin-Bourget;2020;Electricité;ENT_PRO;0;I;Industrie;;0;2455.0;2;0.0;0;84;Auvergne-Rhône-Alpes
Régie municipale d'électricité de Villarodin-Bourget;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;2531.0;101;0.0;0;84;Auvergne-Rhône-Alpes
Régie municipale d'électricité de Villarodin-Bourget;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;4777.0;1226;0.0;0;84;Auvergne-Rhône-Alpes
Régie municipale d'électricité et de télédistribution de Marange-Silvange;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;3840.014;25;0.95;0;44;Grand Est
Régie municipale d'électricité et de télédistribution de Rombas;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;76.854;1;0.95;0;44;Grand Est
Régie municipale d'électricité et de télédistribution de Talange;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;2661.367;30;0.95;0;44;Grand Est
Régie municipale d'électricité et de télédistribution de Talange;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;15751.132;4400;0.95;0;44;Grand Est
Régie municipale d'energie électrique de Quillan;2020;Electricité;ENT_PRO;0;T;Tertiaire;;0;123.0;6;1.0;0;76;Occitanie
Régie municipale d'energie électrique de Quillan;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;10613.0;2918;1.0;0;76;Occitanie
Régie municipale de Cazouls-les-Béziers;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;760.0;125;1.0;0;76;Occitanie
Régie municipale électrique Les Houches;2020;Electricité;ENT_PRO;0;I;Industrie;;0;260.735;1;0.95;0;84;Auvergne-Rhône-Alpes
Régie municipale électrique Les Houches;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;11268.672;86;0.95;0;84;Auvergne-Rhône-Alpes
Régie municipale gaz électricité de Sallanches;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;6079.555;62;0.95;0;84;Auvergne-Rhône-Alpes
Régie municipale multiservices de La Réole;2020;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;12208.0;409;0.8;0;75;Nouvelle-Aquitaine
Régie municipale multiservices de La Réole;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;9669.0;2509;0.8;0;75;Nouvelle-Aquitaine
Régie SDED Erôme;2020;Electricité;PRO;Petits professionels;X;Secteur Inconnu;;0;391.0;42;0.0;0;84;Auvergne-Rhône-Alpes
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;588.0;4;0.5;0;76;Occitanie
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;I;Industrie;16;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";54.0;1;0.5;0;76;Occitanie
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;198.0;2;0.5;0;76;Occitanie
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;I;Industrie;8;0;448.0;1;0.5;0;76;Occitanie
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;281.0;3;0.5;0;76;Occitanie
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;T;Tertiaire;70;"Activités des sièges sociaux ; conseil de gestion";89.0;1;0.5;0;76;Occitanie
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";355.0;6;0.5;0;76;Occitanie
Régies municipales d'électricité de Cazeres;2020;Electricité;ENT;Entreprises;T;Tertiaire;85;Enseignement;145.0;1;0.5;0;76;Occitanie
Régies municipales électriques de Capvern;2020;Electricité;RES;Résidentiel;R;Résidentiel;;0;4757.0;1100;0.5;0;76;Occitanie
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;258680.841;3;1.0;0;11;Île-de-France
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;36569.846;3;1.0;0;11;Île-de-France
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;37;Collecte et traitement des eaux usées;427249.483;3;1.0;0;11;Île-de-France
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;190827.343;11;1.0;0;11;Île-de-France
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;20653.772;3;1.0;0;24;Centre-Val de Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;16416.982;3;1.0;0;24;Centre-Val de Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;18909.45;1;1.0;0;27;Bourgogne-Franche-Comté
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;135406.277;3;1.0;0;27;Bourgogne-Franche-Comté
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;660.516;1;1.0;0;27;Bourgogne-Franche-Comté
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;618166.786;64;1.0;0;27;Bourgogne-Franche-Comté
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;63532.351;1;1.0;0;27;Bourgogne-Franche-Comté
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;19;Cokéfaction et raffinage;391021.788;2;1.0;0;28;Normandie
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;20;Industrie chimique;2006033.758;18;1.0;0;28;Normandie
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;329689.178;3;1.0;0;28;Normandie
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;141831.057;1;1.0;0;28;Normandie
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;8;0;28148.285;1;1.0;0;28;Normandie
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;888428.518;14;1.0;0;32;Hauts-de-France
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;19;Cokéfaction et raffinage;21410.961;1;1.0;0;32;Hauts-de-France
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;6342936.386;27;1.0;0;32;Hauts-de-France
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;43804.205;3;1.0;0;32;Hauts-de-France
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;42;Génie civil;80250.509;1;1.0;0;32;Hauts-de-France
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";1018.927;1;1.0;0;32;Hauts-de-France
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;94;Activités des organisations associatives;86280.565;1;1.0;0;32;Hauts-de-France
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;445221.6;4;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;13;Fabrication de textiles;17836.029;1;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;1402747.121;16;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;75358.997;2;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;407930.73;6;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;21513.287;1;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;64416.519;2;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;8;0;105047.94;2;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;9042.33;2;1.0;0;44;Grand Est
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;29106.929;1;1.0;0;52;Pays de la Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;19;Cokéfaction et raffinage;381177.472;1;1.0;0;52;Pays de la Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;309417.674;3;1.0;0;52;Pays de la Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;102421.178;3;1.0;0;52;Pays de la Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;178151.045;2;1.0;0;52;Pays de la Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;72796.52;1;1.0;0;52;Pays de la Loire
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;261333.648;16;1.0;0;52;Pays de la Loire
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;51245.166;1;1.0;0;53;Bretagne
RTE;2020;Electricité;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";28136.125;1;1.0;0;53;Bretagne
RTE;2020;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;529504.979;14;1.0;0;75;Nouvelle-Aquitaine
